question_id,query,difficulty,dataset,description ,plan,type,columns,evidence,response,agent_error,agent_time,planRecall,jaccard,planPrecision,precision,recall,execution_error
872,"In the race No. 45, for the driver who had the Q3 time as 0:01:33, what is his abbreviated code?",simple,fromula_1,"retrieve qualifying, filter q3 = val, race id, get values,  retrieve drivers, join","""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/formula_1/qualifying""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""raceId"":45,""q3"":{""max"":""1:34"",""min"":""1:33""}}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/formula_1/drivers""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""driverId"", ""columns_right"": ""driverId"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,race number refers to raceId; had the Q3 time as 0:0M:SS refers to q3 LIKE 'M:SS%',"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/qualifying'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'columns': 'raceId', 'criteria': {'raceId': 45}}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'columns': 'Q3_time', 'criteria': {'Q3_time': '0:01:33'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/driverStandings'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'driverId', 'columns_right': 'driverId', 'type': 'equals', 'values': ['None']}}]}",0,63.15290927886963,,,,0.0,0.0,1
875,Show me the season page of year when the race No. 901 took place.,simple,fromula_1,"retriev race, filter 901, get value, retriev seasons, join ","{""plans"": [{""function"": ""http://127.0.0.1:5200/retrieve"", ""filter_dict"": {""product"": ""http://127.0.0.1:5000/products/formula_1/races""}},{""function"": ""http://127.0.0.1:5200/filter"", ""filter_dict"": {""raceId"": 901}},{""function"": ""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"": ""http://127.0.0.1:5000/products/formula_1/seasons""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""year"", ""columns_right"": ""year"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,the season page refers to url; race number refers to raceId;,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/races'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'raceId': 901}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/seasons'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'year': {'min': 2002, 'max': 2007}}}}, {'function': 'http://127.0.0.1:5000/products/formula_1/seasons', 'filter_dict': {'columns_left': ['year'], 'columns_right': ['year'], 'type': 'equal'}}]}",0,69.41808533668518,0.5,0.2857142857142857,0.4,0.0,0.0,1
933,What was Lewis Hamilton's final rank in the 2008 Chinese Grand Prix?,moderate,fromula_1,"retrieve drivers, filter name, retrieve races, filter 2008 chinese, retrieve races, join ","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/formula_1/drivers""}},{""function"": ""http://127.0.0.1:5200/filter"", ""filter_dict"": {""conditions"": {""forename"": ""Lewis"",""surname"": ""Hamilton""}}},{""function"": ""http://127.0.0.1:5200/retrieve"",""filter_dict"": {""product"": ""http://127.0.0.1:5000/products/formula_1/results""}},{""function"": 'combination','filter_dict': {""columns_left"": ""driverId"", ""columns_right"": ""driverId"", ""type"": ""equals"",""values"": [""None""]}},{""function"": ""http://127.0.0.1:5200/retrieve"", ""filter_dict"": {""product"": ""http://127.0.0.1:5000/products/formula_1/races""}},{""function"": ""http://127.0.0.1:5200/filter"", ""filter_dict"": {""conditions"": {""year"": ""2008"",""name"": ""Chinese Grand Prix""}}},{""function"": 'combination','filter_dict': {""columns_left"": ""raceId"", ""columns_right"": ""raceId"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,Lewis Hamilton refers to the full name of the driver; Full name of the driver refers to drivers.forename and drivers.surname; final rank refers to positionOrder; Chinese Grand Prix refers to races.name = 'Chinese Grand Prix';,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/races'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'year': 2008, 'name': 'Chinese Grand Prix'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/results'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'driverId': 'Lewis Hamilton', 'raceId': '2008 Chinese Grand Prix'}}}]}",0,92.7709662914276,0.2857142857142857,0.2222222222222222,0.5,0.0,0.0,1
892,State the driver with the most points scored. Find his full name with that points.,moderate,fromula_1,"retrieve results, sum points group by driverm, get values, retrieve drivers join","{""plans"": [{""function"": ""http://127.0.0.1:5200/retrieve"",""filter_dict"": {""product"": ""http://127.0.0.1:5000/products/formula_1/drivers""}},{""function"": ""http://127.0.0.1:5200/retrieve"",""filter_dict"": {""product"": ""http://127.0.0.1:5000/products/formula_1/results""}},{""function"": ""http://127.0.0.1:5200/sum"", ""filter_dict"": {""group_by"": ""driverId"", ""column"": ""points""}},{""function"": ""http://127.0.0.1:5200/max"", ""filter_dict"": {""columns"": ""driverId"", ""rows"": 1}},{""function"":'combination', 'filter_dict': {""columns_left"": ""driverId"", ""columns_right"": ""driverId"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,the most points scored refers to max(points); Full name of the driver refers to drivers.forename and drivers.surname;,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/driverStandings'}}, {'function': 'http://127.0.0.1:5200/max', 'filter_dict': {'columns': ['points'], 'rows': 1}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/driverStandings'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'driverId', 'columns_right': 'driverId', 'type': 'equals', 'values': ['None']}}]}",0,83.02509951591492,0.2,0.1428571428571428,0.3333333333333333,0.0,0.0,1
988,List down top 3 German drivers who has the shortest average pit stop duration and were born between 1980-1985.,challenging,fromula_1,"retrieve racesm filter Singapore Grand Prix, year 2009, retrieve results, filter position 1 ","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/drivers'}},{'function': 'http://127.0.0.1:5200/filter', ""values"": {""conditions"": {""nationality"":""German"", ""dob"":{""min"":""1980-01-01"", ""max"": ""1985-12-31""}}}},{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/pitStops'}},{""function"":""http://127.0.0.1:5200/mean"",""filter_dict"":{""columns"":""milliseconds"",""group_by"":""driverId""}},{'function':'combination', 'filter_dict':{'columns_left': 'driverId', 'columns_right': 'driverId', 'type': 'equals','values': ['None']}},{""function"":""http://127.0.0.1:5200/min"",""filter_dict"":{""column"":""milliseconds"",""rows"":3}}]}",-,-,"Full name of the driver refers to drivers.forename and drivers.surname; born between 1980-1985 refers to 1980<= year(dob) <=1985; Average pitstop duration refers to Divide(SUM(duration),COUNT(duration)); shortest average refers to Min(avg(duration));","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/driverStandings'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'driver_name': {'top': 3}, 'average_pit_stop_duration': {'order': 'asc'}}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/formula_1/pitStops'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'driverId', 'columns_right': 'driverId', 'type': 'equals', 'values': ['None']}}, {'function': 'http://127.0.0.1:5200/mean', 'filter_dict': {'group_by': 'driver', 'columns': 'pit_stop_duration'}}, {'function': 'http://127.0.0.1:5200/product', 'filter_dict': {'product': 'product url'}}]}",0,119.73215889930724,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,1
1096,Calculate the average overall rating of Pietro Marino.,moderate,football,"retrieve player, filter for name, retrieve attributes, mean group by player, combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Player""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""player_name"":""Pietro Marino""}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Player_Attributes""}},{""function"":""http://127.0.0.1:5200/mean"",""filter_dict"":{""group_by"":[""player_api_id""],""columns"":[""overall_rating""]}},{""function"":'combination', 'filter_dict': {""columns_left"": ""player_api_id"", ""columns_right"": ""player_api_id"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,Pietro Marino refers to player_name = 'Pietro Marino'; average overall rating AVG(T1.overall_rating),"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': ""{'text': 'No fitting collection found'}""}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'customer_id': 'Pietro Marino'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': ""{'text': 'No fitting collection found'}""}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'customer_id': 'Pietro Marino'}}}, {'function': 'http://127.0.0.1:5200/mean', 'filter_dict': {'group_by': None, 'columns': ['score']}}, {'function': 'http://127.0.0.1:5200/product', 'filter_dict': {'product': 'product url'}}]}",0,70.43573069572449,0.0,0.0,0.0,0.0,0.0,1
1145,Which top 4 leagues had the most games in the 2015-2016 season?,simple,football,"retrieve match, filter by season, count group by, max,retrieve legue, combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Match""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""season"":""2015/2016""}},{""function"":""http://127.0.0.1:5200/count"",""filter_dict"":{""group_by"":[""league_id""],""columns"":[""league_id""]}},{""function"":""http://127.0.0.1:5200/max"",""filter_dict"":{""rows"":4,""columns"":[""count""]}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/League""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""league_id"", ""columns_right"": ""id"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,in the 2015-2016 season refers to season = '2015/2016'; league with most games refers to League.name where MAX(COUNT(id)); ,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'No fitting collection found'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'season': '2015-2016'}}}, {'function': 'http://127.0.0.1:5200/count', 'filter_dict': {'columns': 'league_id', 'value': None, 'unique': False}}, {'function': 'http://127.0.0.1:5200/sortby', 'filter_dict': {'columns': 'match_count', 'ascending': 'False'}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'league_data', 'columns': ['top_leagues', 'league_name', 'country', 'season']}}, {'function': 'http://127.0.0.1:5200/join', 'filter_dict': {'columns_left': 'league_id', 'columns_right': 'league_id', 'type': 'equal'}}, {'function': 'http://127.0.0.1:5200/product', 'filter_dict': {'product': 'product url'}}]}",0,88.46369075775146,0.0,0.0,0.0,0.0,0.0,1
1147,Please name one player whose overall strength is the greatest.,simple,football,"retrieve player attributes, max overall_attributes 1, retrieve player, combine ","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Player_Attributes""}},{""function"":""http://127.0.0.1:5200/max"",""filter_dict"":{""column"":""overall_rating"",""rows"":1}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Player""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""player_api_id"", ""columns_right"": ""player_api_id"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,overall strength is the greatest refers to MAX(overall_rating),"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player_Attributes'}}, {'function': 'http://127.0.0.1:5200/max', 'filter_dict': {'columns': ['overall_rating'], 'rows': 1}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player_Attributes'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'id', 'columns_right': 'id', 'type': 'equals', 'values': ['None']}}]}",0,99.1988320350647,0.25,0.1666666666666666,0.3333333333333333,0.0,0.0,1
1032,Give the name of the league with the highest matches of all time and how many matches were played in the said league.,moderate,football,"retrieve match, group by count league_id, max, retrieve league, combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/Match""}},{""function"":""http://127.0.0.1:5200/count"",""filter_dict"":{""group_by"":[""league_id""],""column"":""league_id""}},{""function"":""http://127.0.0.1:5200/max"",""filter_dict"":{""column"":""count"",""rows"":1}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/european_football_2/League""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""league_id"", ""columns_right"": ""id"", ""type"": ""equals"", ""values"": [""None""]}}]}",-,-,league with highest matches of all time refers to MAX(COUNT(league_id));,,1,108.75068926811218,,,,0.0,0.0,1
1114,"""What was the average overall rating for Marko Arnautovic from 2007/2/22 to 2016/4/21?""",challenging,football,"retrieve player, filter player_name, retrieve player attrbutes filter date, combine, mean","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player'}},{""function"": ""http://127.0.0.1:5200/filter"", ""values"": {""conditions"": {""player_name"": ""Marko Arnautovic""}}},{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player_Attributes'}},{""function"": ""http://127.0.0.1:5200/filter"", ""values"": {""conditions"": {""date"": {""max"":""2016-04-21 00:00:00"",""min"":""2007-02-22 00:00:00""}}}},{""function"":'combination', 'filter_dict':{'columns_left': 'player_api_id', 'columns_right': 'player_api_id', 'type': 'equals','values': ['None']}},{""function"":""http://127.0.0.1:5200/mean"",""filter_dict"":{""columns"":""overall_rating""}}]}",-,-,average overall rating refers to avg(overall_rating); Marko Arnautovic refers to player_name = 'Marko Arnautovic'; from 2007/2/22 to 2016/4/21 refers to the first 10 characters of date BETWEEN '2007-02-22' and '2016-04-21',"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'player_name': 'Marko Arnautovic'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/european_football_2/Player_Attributes'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'player_fifa_api_id': ""Marko Arnautovic's id"", 'date': {'min': '2007-02-22', 'max': '2016-04-21'}}}}, {'function': 'http://127.0.0.1:5200/mean', 'filter_dict': {'group_by': None, 'columns': ['overall_rating']}}]}",0,124.21295046806335,0.3333333333333333,0.2222222222222222,0.4,0.0,0.0,1
1381,List the name of students that have attended more than 7 events.,moderate,student_club,"retrieve attendence, group by student sum, filter over 7, retrieve member combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Attendance""}},{""function"":""http://127.0.0.1:5200/count"",""filter_dict"":{""group_by"":[""link_to_member""],""columns"":[""link_to_member""]}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""count"":{""min"":7}}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Member""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""link_to_member"", ""columns_right"": ""member_id"", ""type"": ""equals"", ""values"": [""None""]}}]}",index,link_to_member,"name of students means the full name; full name refers to first_name, last_name; attended more than 7 events refers to COUNT(link_to_event) > 7","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Attendance'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'events_attended': {'min': 8}}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Member'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'link_to_member', 'columns_right': 'member_id', 'type': 'equals', 'values': ['None']}}, {'function': 'http://127.0.0.1:5000/products/student_club/Member', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Member', 'columns': ['member_id', 'first_name', 'last_name', 'email', 'position', 't_shirt_size', 'phone', 'zip', 'link_to_major']}}]}",0,97.57004022598268,0.6,0.4285714285714285,0.6,0.0,0.0,1
1344,What was the notes of the fundraising on 2019/9/14?,simple,student_club,"retrieve meeting, filter foundraising, filter date, done","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Income""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""date_received,"":""2019-09-14"",""source"":""Fundraising""}}]}",-,-,fundraising on 2019/9/14 refers to source = 'Fundraising' where date_received = '2019-09-14',"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Event'}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Event'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'event_id', 'columns_right': 'event_id', 'type': 'equals', 'values': ['None']}}, {'function': 'http://127.0.0.1:5000/products/student_club/Event', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Event', 'columns': ['event_id', 'event_name', 'event_date', 'type', 'notes', 'location', 'status']}}]}",0,68.29569697380066,0.0,0.0,0.0,0.0,0.0,1
1405,Calculate the amount budgeted for 'April Speaker' event. List all the budgeted categories for said event in an ascending order based on their amount budgeted.,moderate,student_club,"retrieve event, retrieve budget sum order by category, link to event, sortby  combine ","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Event""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""event_name"":""April Speaker""}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Budget""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""event_id"", ""columns_right"": ""link_to_event"", ""type"": ""equals"", ""values"": [""None""]}},{""function"":""http://127.0.0.1:5200/sortby"",""filter_dict"":{""columns"":[""amount""],""ascending"":""True""}}}]}",-,-,April Speaker' is an event name; amount budgeted refers to SUM(amount); budget categories refers to category,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/Event_Data/event_data'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'event_name': 'April Speaker'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/Budget_Data/budget_data'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'event_name': 'April Speaker', 'category': 'budget'}}}, {'function': 'http://127.0.0.1:5200/sortby', 'filter_dict': {'columns': 'amount_budgeted', 'ascending': 'True'}}, {'function': 'http://127.0.0.1:5200/product', 'filter_dict': {'product': 'product url'}}]}",0,96.86395049095154,,,,0.0,0.0,1
1464,Write the full names of students who received funds on the date of 9/9/2019 and include the amount received.,challenging,student_club,"retrieve income, filter date_received 9/9/2019, retrieve member combine link to member member id,  retrieve attendenacne combine link to member retrieve event combine ","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Income'}},{""function"": ""http://127.0.0.1:5200/filter"", ""values"": {""conditions"": {""date_received"": ""2019-09-09""}}},{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Member'}},{""function"":'combination', 'filter_dict':{'columns_left': 'link_to_member', 'columns_right': 'member_id', 'type': 'equals','values': ['None']}},{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Attendance'}},{""function"":'combination', 'filter_dict':{'columns_left': 'member_id', 'columns_right': 'link_to_member', 'type': 'equals','values': ['None']}},{'function': 'http://127.0.0.1:5200/retrieve','filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Event'}},{""function"":'combination', 'filter_dict':{'columns_left': 'link_to_event', 'columns_right': 'event_id', 'type': 'equals','values': ['None']}}]}",-,-,"full name refers to first_name, last_name, amount of funds received refers to amount, received funds on date refers to date_received","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Income'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'date_received': '9/9/2019'}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Member'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'link_to_member', 'columns_right': 'member_id', 'type': 'equals', 'values': ['None']}}]}",0,79.97477388381958,0.375,0.3333333333333333,0.75,0.0,0.0,1
1334,List the full name of the Student_Club members that grew up in Illinois state.,simple,student_club,"retrieve students, retrieve zip code, filter state illinois, combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Member""}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/student_club/Zip_Code""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""state"":""Illinois""}}},{""function"":'combination', 'filter_dict': {""columns_left"": ""zip"", ""columns_right"": ""zip_code"", ""type"": ""equals"", ""values"": [""None""]}}]}",index,member_id,"full name of member refers to first_name, last_name","{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Member'}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/student_club/Zip_Code'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'state': 'Illinois'}}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'zip': 'Zip_Code'}}}, {'function': 'combination', 'filter_dict': {'columns_left': 'zip', 'columns_right': 'zip_code', 'type': 'equals', 'values': ['None']}}, {'function': 'http://127.0.0.1:5200/product', 'filter_dict': {'product': 'product url'}}]}",0,104.65764117240906,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1
17,"Rank schools by their average score in Writing where the score is greater than 499, showing their charter numbers.",simple,california_schools,"retrieve satscores, filter AvgScrWriting > 499, sort by avgScrWriting, retrieve schools, combine cds CDSCode","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/california_schools/satscores""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""AvgScrWrite"":{""min"":499}}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/california_schools/schools""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""cds"", ""columns_right"": ""CDSCode"", ""type"": ""equals"", ""values"": [""None""]}},{""function"":""http://127.0.0.1:5200/sortby"",""filter_dict"":{""columns"":""AvgScrWrite"",""ascending"":""False""}}]}",index,cds,Valid charter number means the number is not null,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/california_schools/satscores'}}, {'function': 'http://127.0.0.1:5200/mean', 'filter_dict': {'group_by': 'school_name', 'columns': ['writing_score']}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/california_schools/frpm'}}, {'function': 'combination', 'filter_dict': {'columns_left': 'cds', 'columns_right': 'CDSCode', 'type': 'equals', 'values': ['None']}}]}",0,78.04175662994385,0.4,0.2857142857142857,0.5,0.0,0.0,1
39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,california_schools,"retrieve schools filter county fresno openddate 1/1/1980 and 12/31/1980, retrieve satscore mean numtesttaker by school, combine","{""plans"":[{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/california_schools/schools""}},{""function"":""http://127.0.0.1:5200/filter"",""filter_dict"":{""conditions"":{""County"":""Fresno"",""OpenDate"":{""min"":""1980-01-01"",""max"":""1980-12-31""}}}},{""function"":""http://127.0.0.1:5200/retrieve"",""filter_dict"":{""product"":""http://127.0.0.1:5000/products/california_schools/satscores""}},{""function"":'combination', 'filter_dict': {""columns_left"": ""CDSCode"", ""columns_right"": ""cds"", ""type"": ""equals"", ""values"": [""None""]}},{""function"":""http://127.0.0.1:5200/mean"",""filter_dict"":{""columns"":""NumTstTakr""}}]}",-,-,between 1/1/1980 and 12/31/1980 means the year = 1980,"{'plans': [{'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/codebase_community/posts'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'location': 'Fresno', 'year': {'min': 1980, 'max': 1980}}}}, {'function': 'http://127.0.0.1:5200/retrieve', 'filter_dict': {'product': 'http://127.0.0.1:5000/products/california_schools/satscores'}}, {'function': 'http://127.0.0.1:5200/filter', 'filter_dict': {'conditions': {'location': 'fresno', 'NumTstTakr': {'min': 1}}}}, {'function': 'http://127.0.0.1:5200/mean', 'filter_dict': {'group_by': None, 'columns': ['NumTstTakr']}}]}",0,110.83296799659728,0.2,0.1111111111111111,0.2,0.0,0.0,1
